0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,target
0.0,0.0,-0.08506426215171814,-0.06625014543533325,-0.12951022386550903,-0.16868621110916138,-0.1422792673110962,-0.2458382248878479,-0.16116464138031006,-0.30682870745658875,-0.07531097531318665,-0.2329983115196228,-0.10403311252593994,-0.2823072075843811,-0.09708544611930847,-0.21536552906036377,-0.08717986941337585,-0.1577790379524231,-0.025283247232437134,-0.2273712158203125,-0.058384090662002563,-0.2650051712989807,-0.05097693204879761,-0.17620611190795898,-0.039015352725982666,-0.11404728889465332,0.030066192150115967,-0.2156614065170288,-0.004397213459014893,-0.2490863800048828,-0.006687641143798828,-0.15985631942749023,6.186962127685547e-05,-0.09949338436126709,0.08814632892608643,-0.1977609395980835,0.05423659086227417,-0.23859024047851562,0.038092195987701416,-0.18112224340438843,0.03906726837158203,-0.13884210586547852,A
0.0,0.0,0.10429379343986511,-0.054999589920043945,0.16123071312904358,-0.15336227416992188,0.17650583386421204,-0.24165242910385132,0.1928931176662445,-0.3056199252605438,0.11394593119621277,-0.21464061737060547,0.11126992106437683,-0.2631906270980835,0.09477755427360535,-0.1995478868484497,0.08772310614585876,-0.15423494577407837,0.05438074469566345,-0.21076607704162598,0.047942012548446655,-0.2530699372291565,0.047291189432144165,-0.16303884983062744,0.04729047417640686,-0.10621625185012817,0.00010660290718078613,-0.19726014137268066,-0.012733876705169678,-0.23356568813323975,0.0007714331150054932,-0.14387637376785278,0.009337931871414185,-0.08891212940216064,-0.051629990339279175,-0.18045824766159058,-0.05711665749549866,-0.21181726455688477,-0.0442480742931366,-0.1572859287261963,-0.02921140193939209,-0.11757797002792358,A
0.0,0.0,0.08539032936096191,-0.042744994163513184,0.12635290622711182,-0.1369648575782776,0.1286138892173767,-0.21739357709884644,0.13480675220489502,-0.2766510844230652,0.08709800243377686,-0.1925026774406433,0.11829519271850586,-0.25277823209762573,0.11529994010925293,-0.19495940208435059,0.10442578792572021,-0.1460701823234558,0.04646170139312744,-0.19304943084716797,0.08939659595489502,-0.24450862407684326,0.08023232221603394,-0.15664160251617432,0.06351548433303833,-0.09885698556900024,-0.0005373358726501465,-0.1914381980895996,0.05179828405380249,-0.22840279340744019,0.046511292457580566,-0.1326732039451599,0.02985161542892456,-0.07598966360092163,-0.05640202760696411,-0.18647879362106323,-0.004854798316955566,-0.22705775499343872,0.007175326347351074,-0.1704336404800415,0.0028985142707824707,-0.12993144989013672,A
0.0,0.0,0.1003730297088623,-0.060213565826416016,0.1531735062599182,-0.16245782375335693,0.1696050763130188,-0.24901282787322998,0.18793326616287231,-0.31583499908447266,0.10407382249832153,-0.22476524114608765,0.1174280047416687,-0.27653414011001587,0.09848088026046753,-0.21110153198242188,0.08435583114624023,-0.1603417992591858,0.0456620454788208,-0.2227555513381958,0.053311705589294434,-0.27128785848617554,0.04845750331878662,-0.18156474828720093,0.04558354616165161,-0.11849766969680786,-0.010247468948364258,-0.21135807037353516,-0.006558537483215332,-0.2473163604736328,0.0030358433723449707,-0.15880900621414185,0.007086008787155151,-0.09917569160461426,-0.06578460335731506,-0.19471138715744019,-0.058146536350250244,-0.23637694120407104,-0.0456157922744751,-0.18099677562713623,-0.03624451160430908,-0.13707619905471802,A
0.0,0.0,0.06691545248031616,-0.0630839467048645,0.11163753271102905,-0.15593749284744263,0.13961875438690186,-0.2518637776374817,0.15151125192642212,-0.32344159483909607,0.09929043054580688,-0.22355902194976807,0.05732756853103638,-0.2813265919685364,0.034605979919433594,-0.21693801879882812,0.03667652606964111,-0.17162561416625977,0.04544055461883545,-0.21803343296051025,-0.0007647871971130371,-0.2683522701263428,-0.0017155110836029053,-0.17752283811569214,0.010101288557052612,-0.126897394657135,-0.009230762720108032,-0.20575642585754395,-0.04790833592414856,-0.2432292103767395,-0.03466618061065674,-0.15375977754592896,-0.013623416423797607,-0.10003459453582764,-0.054020047187805176,-0.18711233139038086,-0.08128243684768677,-0.21437126398086548,-0.06717842817306519,-0.15378975868225098,-0.036992549896240234,-0.11401021480560303,A
0.0,0.0,-0.09305199980735779,-0.06354433298110962,-0.14463576674461365,-0.17948824167251587,-0.16298457980155945,-0.2684810161590576,-0.18798258900642395,-0.33226537704467773,-0.0928037166595459,-0.23460590839385986,-0.09228679537773132,-0.2959398031234741,-0.07863569259643555,-0.22925102710723877,-0.0649971067905426,-0.17078107595443726,-0.03230386972427368,-0.22747528553009033,-0.026931941509246826,-0.2795150876045227,-0.01774042844772339,-0.1910165548324585,-0.014623105525970459,-0.12255752086639404,0.024854451417922974,-0.21461927890777588,0.029500752687454224,-0.2545968294143677,0.02448335289955139,-0.16341370344161987,0.016286343336105347,-0.09656649827957153,0.07890191674232483,-0.1972300410270691,0.08070024847984314,-0.23744511604309082,0.06764277815818787,-0.17976093292236328,0.05663350224494934,-0.13286644220352173,A
0.0,0.0,0.09892672300338745,-0.06526511907577515,0.14279210567474365,-0.16734498739242554,0.14951038360595703,-0.2484014630317688,0.15963947772979736,-0.32173487544059753,0.08108103275299072,-0.24632078409194946,0.12832236289978027,-0.2849581837654114,0.12699812650680542,-0.21352225542068481,0.11080104112625122,-0.15230852365493774,0.028953611850738525,-0.24332505464553833,0.09669256210327148,-0.2740671634674072,0.09251517057418823,-0.17457032203674316,0.07014387845993042,-0.1052972674369812,-0.025559306144714355,-0.23176348209381104,0.0425410270690918,-0.25346535444259644,0.04454338550567627,-0.15050411224365234,0.024334192276000977,-0.08677273988723755,-0.08753293752670288,-0.21103262901306152,-0.01989912986755371,-0.24429571628570557,-0.003917038440704346,-0.17747467756271362,-0.014218956232070923,-0.13058286905288696,A
0.0,0.0,-0.055938005447387695,-0.004053592681884766,-0.09831568598747253,-0.0019837617874145508,-0.10829204320907593,0.01473546028137207,-0.09537285566329956,0.03782618045806885,-0.060358256101608276,-0.07538074254989624,-0.06178414821624756,0.0005910396575927734,-0.052811264991760254,0.049910545349121094,-0.04065382480621338,0.0846327543258667,-0.006752431392669678,-0.075661301612854,-0.011004269123077393,0.01886075735092163,-0.014670312404632568,0.07911014556884766,-0.015303969383239746,0.11992472410202026,0.03445923328399658,-0.05456894636154175,0.02043551206588745,0.038544535636901855,0.006628870964050293,0.09317439794540405,-0.003267824649810791,0.1293829083442688,0.061366915702819824,-0.023560047149658203,0.037106454372406006,0.04281193017959595,0.014883995056152344,0.08178931474685669,-0.0005855560302734375,0.10818618535995483,A
0.0,0.0,0.09613803029060364,-0.06802856922149658,0.15710487961769104,-0.17954373359680176,0.1859666407108307,-0.2926748991012573,0.205215722322464,-0.37833261489868164,0.13132837414741516,-0.25977182388305664,0.10334476828575134,-0.33572596311569214,0.0830099880695343,-0.2673129439353943,0.08242574334144592,-0.21162199974060059,0.062028974294662476,-0.2522006630897522,0.028513848781585693,-0.31011027097702026,0.030042320489883423,-0.2053607702255249,0.03884848952293396,-0.13617485761642456,-0.0019065439701080322,-0.23776787519454956,-0.03272637724876404,-0.2785308361053467,-0.017808735370635986,-0.17457479238510132,-0.00022909045219421387,-0.11026924848556519,-0.05744627118110657,-0.22005528211593628,-0.07294982671737671,-0.2605927586555481,-0.06016826629638672,-0.19317376613616943,-0.03201419115066528,-0.1407647728919983,A
0.0,0.0,0.10709449648857117,-0.06114375591278076,0.16742178797721863,-0.17176002264022827,0.18480786681175232,-0.2632516622543335,0.1981494128704071,-0.33668357133865356,0.11013701558113098,-0.23721754550933838,0.14315387606620789,-0.27846360206604004,0.12680265307426453,-0.21071124076843262,0.10336557030677795,-0.15931081771850586,0.050154298543930054,-0.23412340879440308,0.07980373501777649,-0.2742037773132324,0.07343348860740662,-0.17972195148468018,0.058183521032333374,-0.11294311285018921,-0.010186463594436646,-0.2218981385231018,0.013595253229141235,-0.2583848237991333,0.02206560969352722,-0.16310763359069824,0.016183286905288696,-0.09643256664276123,-0.07297667860984802,-0.20498210191726685,-0.04940274357795715,-0.248307466506958,-0.02886638045310974,-0.19389688968658447,-0.021306782960891724,-0.14643466472625732,A
0.0,0.0,-0.10820665955543518,-0.06625241041183472,-0.16830021142959595,-0.18671154975891113,-0.18307259678840637,-0.2807595133781433,-0.20489978790283203,-0.3517264723777771,-0.10908186435699463,-0.2562742829322815,-0.12621551752090454,-0.3155970573425293,-0.11531364917755127,-0.23573601245880127,-0.10351496934890747,-0.1710166335105896,-0.04298222064971924,-0.2524600625038147,-0.06363502144813538,-0.30661290884017944,-0.058070361614227295,-0.20576220750808716,-0.04921233654022217,-0.13737773895263672,0.02296346426010132,-0.23896747827529907,0.00016945600509643555,-0.2864588499069214,-0.0067348480224609375,-0.18459546566009521,-0.007636129856109619,-0.11478328704833984,0.08830606937408447,-0.21884173154830933,0.06424319744110107,-0.2704107165336609,0.044096291065216064,-0.20435017347335815,0.036648571491241455,-0.15300506353378296,A
0.0,0.0,-0.09445688128471375,-0.08507359027862549,-0.12466228008270264,-0.1817011833190918,-0.12106204032897949,-0.2609902620315552,-0.116051584482193,-0.3327295184135437,-0.04270705580711365,-0.2635328769683838,-0.11258387565612793,-0.3190805912017822,-0.131941556930542,-0.24314987659454346,-0.12235191464424133,-0.17838871479034424,-0.005252927541732788,-0.2618114948272705,-0.09577539563179016,-0.29738813638687134,-0.10360407829284668,-0.19512587785720825,-0.08461165428161621,-0.13065671920776367,0.034816861152648926,-0.25672924518585205,-0.06908494234085083,-0.27732425928115845,-0.06628298759460449,-0.1727215051651001,-0.03558206558227539,-0.10646826028823853,0.07622289657592773,-0.24590975046157837,-0.023519515991210938,-0.26824820041656494,-0.02784597873687744,-0.20134621858596802,0.0010436177253723145,-0.1550534963607788,A
0.0,0.0,-0.08873912692070007,-0.06351011991500854,-0.13875791430473328,-0.17164647579193115,-0.15488481521606445,-0.2530389428138733,-0.17657899856567383,-0.3117346167564392,-0.08978649973869324,-0.22428834438323975,-0.09160321950912476,-0.27542370557785034,-0.07957294583320618,-0.21358859539031982,-0.06766876578330994,-0.15591663122177124,-0.03417810797691345,-0.21691113710403442,-0.033660829067230225,-0.2653777599334717,-0.025399237871170044,-0.18324804306030273,-0.021634578704833984,-0.1167839765548706,0.019653648138046265,-0.20408302545547485,0.02099469304084778,-0.24360275268554688,0.016204625368118286,-0.16120672225952148,0.009137481451034546,-0.09933316707611084,0.0723591148853302,-0.18537461757659912,0.06949850916862488,-0.22671294212341309,0.05434736609458923,-0.17119210958480835,0.04238864779472351,-0.125047504901886,A
0.0,0.0,-0.1017114520072937,-0.07837605476379395,-0.16386261582374573,-0.19813746213912964,-0.18571507930755615,-0.2952818274497986,-0.21696257591247559,-0.3653576970100403,-0.11450028419494629,-0.2527840733528137,-0.11966562271118164,-0.31588679552078247,-0.10310053825378418,-0.2433309555053711,-0.09060022234916687,-0.1760382056236267,-0.04616406559944153,-0.24651533365249634,-0.04638400673866272,-0.301418662071228,-0.03350314497947693,-0.20430994033813477,-0.02853304147720337,-0.12491142749786377,0.020693540573120117,-0.2346612811088562,0.022210657596588135,-0.27382051944732666,0.018401265144348145,-0.1766343116760254,0.010445237159729004,-0.10149013996124268,0.08031034469604492,-0.22072386741638184,0.08073025941848755,-0.2616558074951172,0.06373018026351929,-0.19604092836380005,0.05320101976394653,-0.1422775387763977,A
0.0,0.0,0.13231760263442993,-0.07852661609649658,0.18670392036437988,-0.19493645429611206,0.2082730531692505,-0.2932226061820984,0.22737818956375122,-0.3660627603530884,0.1280672550201416,-0.2410285472869873,0.1512278914451599,-0.29292333126068115,0.12985289096832275,-0.2119855284690857,0.11603784561157227,-0.14801663160324097,0.05348312854766846,-0.2367032766342163,0.08191066980361938,-0.2913825511932373,0.0763440728187561,-0.18628692626953125,0.07139378786087036,-0.10054522752761841,-0.01495206356048584,-0.22643357515335083,0.00947415828704834,-0.2620187997817993,0.01860290765762329,-0.15753191709518433,0.02081763744354248,-0.08705908060073853,-0.08072653412818909,-0.22329622507095337,-0.05533069372177124,-0.25282275676727295,-0.04590481519699097,-0.1837741732597351,-0.03303933143615723,-0.13405382633209229,A
0.0,0.0,0.10577255487442017,-0.05081462860107422,0.15587639808654785,-0.14612483978271484,0.17066848278045654,-0.23002207279205322,0.1907414197921753,-0.2922463119029999,0.11131453514099121,-0.19932812452316284,0.10771185159683228,-0.24280869960784912,0.09354370832443237,-0.17510229349136353,0.08685177564620972,-0.12761902809143066,0.051019251346588135,-0.19490426778793335,0.047518372535705566,-0.23452550172805786,0.04960733652114868,-0.1461808681488037,0.049115538597106934,-0.0877886414527893,-0.0030217766761779785,-0.18358540534973145,-0.013522148132324219,-0.21634703874588013,0.0008644759654998779,-0.12813377380371094,0.008518874645233154,-0.07452672719955444,-0.05457794666290283,-0.1721123456954956,-0.057398051023483276,-0.20093083381652832,-0.04683881998062134,-0.1428712010383606,-0.034697651863098145,-0.10322350263595581,A
0.0,0.0,0.1304236650466919,-0.04712069034576416,0.20564252138137817,-0.16913819313049316,0.2226507067680359,-0.2790678143501282,0.23856788873672485,-0.3580908477306366,0.15064948797225952,-0.24412131309509277,0.1718425750732422,-0.3191021680831909,0.14435410499572754,-0.24065428972244263,0.12250524759292603,-0.17322516441345215,0.080269455909729,-0.24725103378295898,0.098438560962677,-0.31870341300964355,0.08649122714996338,-0.20903384685516357,0.0749010443687439,-0.12689530849456787,0.011721193790435791,-0.23930436372756958,0.026499271392822266,-0.29947346448898315,0.028752923011779785,-0.18212544918060303,0.02694612741470337,-0.10398882627487183,-0.06031614542007446,-0.22509270906448364,-0.03776320815086365,-0.2777293920516968,-0.025109708309173584,-0.20390981435775757,-0.016093552112579346,-0.14509904384613037,A
0.0,0.0,-0.0919516384601593,-0.08297127485275269,-0.12347754836082458,-0.18273276090621948,-0.11823832988739014,-0.261771023273468,-0.1220109760761261,-0.3382064998149872,-0.04872751235961914,-0.2767593264579773,-0.12082192301750183,-0.32706698775291443,-0.13881465792655945,-0.2555660605430603,-0.13109090924263,-0.19583338499069214,-0.0029175877571105957,-0.2743412256240845,-0.09691092371940613,-0.29004520177841187,-0.10017439723014832,-0.18948298692703247,-0.07988563179969788,-0.12745189666748047,0.04248449206352234,-0.2621905207633972,-0.060561567544937134,-0.26505136489868164,-0.05656418204307556,-0.1636306643486023,-0.030175626277923584,-0.10226845741271973,0.086416095495224,-0.24037182331085205,-0.00919291377067566,-0.25154435634613037,-0.012485623359680176,-0.18529057502746582,0.014361411333084106,-0.14249712228775024,A
0.0,0.0,0.10107579827308655,-0.040513455867767334,0.15449103713035583,-0.12878215312957764,0.16524961590766907,-0.2160664200782776,0.17349115014076233,-0.2842845916748047,0.111346036195755,-0.18857300281524658,0.14517977833747864,-0.24396270513534546,0.13475903868675232,-0.19692230224609375,0.12133541703224182,-0.15424644947052002,0.06579896807670593,-0.19165772199630737,0.11003109812736511,-0.24708569049835205,0.09913292527198792,-0.1599913239479065,0.08386269211769104,-0.09622621536254883,0.014798909425735474,-0.18938326835632324,0.06052163243293762,-0.22897839546203613,0.057738691568374634,-0.1331862211227417,0.04489484429359436,-0.07951503992080688,-0.043460190296173096,-0.18699365854263306,0.0041023194789886475,-0.22251784801483154,0.01260325312614441,-0.15916365385055542,0.009908884763717651,-0.11725229024887085,A
0.0,0.0,0.09173744916915894,-0.05535060167312622,0.13724780082702637,-0.1548910140991211,0.15091067552566528,-0.23820674419403076,0.1697344183921814,-0.3010977804660797,0.08840566873550415,-0.20549851655960083,0.0961185097694397,-0.2597467303276062,0.08238869905471802,-0.2027721405029297,0.07450628280639648,-0.1525523066520691,0.03347194194793701,-0.2030544877052307,0.03763175010681152,-0.25149571895599365,0.037458956241607666,-0.1686219573020935,0.036828458309173584,-0.10197889804840088,-0.01582852005958557,-0.19522112607955933,-0.018103718757629395,-0.2342478632926941,-0.007133007049560547,-0.15188419818878174,-0.0009657144546508789,-0.0921359658241272,-0.06435257196426392,-0.1837705373764038,-0.06265217065811157,-0.21584153175354004,-0.051418304443359375,-0.15890717506408691,-0.040033817291259766,-0.11492210626602173,A
0.0,0.0,-0.11167705059051514,-0.07333648204803467,-0.16471606492996216,-0.18670505285263062,-0.16870546340942383,-0.2830653190612793,-0.18010848760604858,-0.3660324811935425,-0.0958816409111023,-0.2850286364555359,-0.14947372674942017,-0.34089672565460205,-0.14672422409057617,-0.2565675973892212,-0.1346694827079773,-0.18551599979400635,-0.0354495644569397,-0.27926135063171387,-0.10448861122131348,-0.32065141201019287,-0.09770035743713379,-0.20783358812332153,-0.07901808619499207,-0.13110291957855225,0.028321802616119385,-0.2690677046775818,-0.046945929527282715,-0.2982710599899292,-0.04407685995101929,-0.18638688325881958,-0.02624666690826416,-0.11296391487121582,0.09405171871185303,-0.25198131799697876,0.023272931575775146,-0.2873830795288086,0.01108291745185852,-0.21933513879776,0.02372986078262329,-0.17185091972351074,A
0.0,0.0,0.12207907438278198,-0.04647672176361084,0.19248533248901367,-0.16540241241455078,0.20807534456253052,-0.27053260803222656,0.22489291429519653,-0.344151109457016,0.1402873396873474,-0.22722327709197998,0.17240631580352783,-0.2986071705818176,0.15091949701309204,-0.22453123331069946,0.1276971697807312,-0.17196226119995117,0.07818639278411865,-0.23001354932785034,0.10776418447494507,-0.29253900051116943,0.0984567403793335,-0.18875908851623535,0.08322769403457642,-0.12243121862411499,0.014235645532608032,-0.22397464513778687,0.041689395904541016,-0.2768447995185852,0.04611766338348389,-0.16980910301208496,0.03880971670150757,-0.10404378175735474,-0.05231708288192749,-0.21159088611602783,-0.0187838077545166,-0.2646917700767517,-0.005349785089492798,-0.19678354263305664,-0.005148947238922119,-0.14566123485565186,A
0.0,0.0,0.1080923080444336,-0.06525552272796631,0.1661427617073059,-0.1785019040107727,0.18436700105667114,-0.2793998122215271,0.20335114002227783,-0.3551746606826782,0.10533219575881958,-0.24522650241851807,0.11807751655578613,-0.30949586629867554,0.1017143726348877,-0.23668646812438965,0.09002703428268433,-0.16838932037353516,0.0419732928276062,-0.24037843942642212,0.053379058837890625,-0.30338072776794434,0.046648621559143066,-0.2013205885887146,0.041924238204956055,-0.12012696266174316,-0.020437240600585938,-0.22741550207138062,-0.014372676610946655,-0.2757503390312195,-0.0067435503005981445,-0.1729709506034851,-0.0029891133308410645,-0.09855419397354126,-0.0860954225063324,-0.21076732873916626,-0.08068162202835083,-0.26338231563568115,-0.06145331263542175,-0.2018776535987854,-0.04411572217941284,-0.14783483743667603,A
0.0,0.0,0.07288029789924622,-0.07996416091918945,0.1239345371723175,-0.19204223155975342,0.14906373620033264,-0.30140435695648193,0.15742602944374084,-0.38331180810928345,0.14372828602790833,-0.2595866322517395,0.09656843543052673,-0.341755211353302,0.06470099091529846,-0.26644182205200195,0.06629964709281921,-0.20627260208129883,0.06837055087089539,-0.2436181902885437,0.013930588960647583,-0.3303517699241638,0.010328948497772217,-0.22811460494995117,0.02169284224510193,-0.15954649448394775,-0.005297154188156128,-0.22763293981552124,-0.04955315589904785,-0.2863367795944214,-0.0396856963634491,-0.18363624811172485,-0.018568843603134155,-0.1200476884841919,-0.06619355082511902,-0.2096552848815918,-0.08935651183128357,-0.24315935373306274,-0.08237114548683167,-0.17380571365356445,-0.05688712000846863,-0.12704384326934814,A
